timestamp,player_price,opponent_price,tags,volatility_score,max_single_move,direction_flips,range_points,crossings_25,crossings_50,crossings_75,first_cross_50_pct
2025-07-30T14:47:00+00:00,83.0,19.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T14:54:00+00:00,83.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:06:00+00:00,81.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:09:00+00:00,81.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:17:00+00:00,81.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:25:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:27:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:33:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:48:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T15:58:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T16:02:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T16:12:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T16:14:00+00:00,82.0,18.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
2025-07-30T18:16:00+00:00,89.97,15.0,2_sets|early_cross_50|ending_bucket_90_99|ending_price_0090|few_reversals|first_set_winner|heavy_favorite|low_volatility|no_tiebreaker|opponent_adrian_mannarino|player_ben_shelton|second_set_winner|set_1_no_tiebreaker|set_2_no_tiebreaker|sideways_finish|small_range|small_single_move|smooth_trend_shape|starting_bucket_80_89|starting_price_0083|straight_sets|third_set_unknown|winner,0.5988,7.97,3,8.97,0,0,0,0.0
